kanji;strokes;grade;freq;jlpt_old;jlpt_new;meanings;readings_on;readings_kun;wk_level;wk_meanings;wk_readings_on;wk_readings_kun;wk_radicals
獷;18;;;;;[Fierce, Rude, Uncivilized];[こう, きょう, く];[あら.い];;;;;;;;;
獹;19;;;;;[Hound];[ろ, る];[いぬ];;;;;;;;;
獼;20;;;;;[Macacus Monkey];[び, み];[さる];;;;;;;;;
玀;22;;;;;[Pig, Holo Aboriginal Tribe];[ら];[];;;;;;;;;
玁;23;;;;;[Dog With A Long Snout Or Muzzle];[けん, れん];[];;;;;;;;;
玃;23;;;;;[Large Ape Found In W. China];[きゃく, かく, けき, く, わく];[おおざる];;;;;;;;;
玅;9;;;;;[Mysterious, Subtle, Exquisite];[みょう, びょう];[たえ];;;;;;;;;
玆;10;;;;;[Now, Here, This, Time, Year];[し, けん];[しげ.る, ます, むしろ, ここに];;;;;;;;;
玎;6;;;;;[Jingling, Tinkling];[てい, ちょう, とう];[];;;;;;;;;
玐;6;;;;;[];[はつ, はち];[];;;;;;;;;
玓;7;;;;;[Pearly];[てき, ちゃく];[ひか.る];;;;;;;;;
玕;7;;;;;[Inferior Variety Of Gem];[かん];[];;;;;;;;;
玗;7;;;;;[1/2 Pr Stone];[う];[];;;;;;;;;
玘;7;;;;;[Court-dress Jewels];[き];[たま];;;;;;;;;
玜;8;;;;;[];[こう, く];[たま];;;;;;;;;
玞;8;;;;;[Inferior Agate];[ふ];[];;;;;;;;;
玟;8;;;;;[Streaks In Jade, Gem];[びん, みん, ばい, まい, ぶん, もん];[];;;;;;;;;
玠;8;;;;;[Large Jade Tablet Used By Official];[かい];[];;;;;;;;;
玢;8;;;;;[];[ひん, ふん, はん, へん];[たま];;;;;;;;;
玥;8;;;;;[Mysterious Gem, Pearl];[げつ, がち];[];;;;;;;;;
玦;8;;;;;[Broken Piece Of Jade];[けつ, けち];[];;;;;;;;;
玪;8;;;;;[];[かん, けん, ぎん, ごん, りん];[];;;;;;;;;
玫;8;;;;;[Rose];[ばい, め, まい];[];;;;;;;;;
玭;8;;;;;[];[ひん, へん];[];;;;;;;;;
玵;9;;;;;[];[がん];[];;;;;;;;;
玷;9;;;;;[Flaw In Gem, Flaw In Character];[てん];[か.ける];;;;;;;;;
玹;9;;;;;[];[けん];[いし];;;;;;;;;
玼;9;;;;;[Beautiful Color Of Gem, Flaw In Gem];[せい, さい, さ, し];[あざ.やか];;;;;;;;;
玽;9;;;;;[];[こう, く];[];;;;;;;;;
玿;9;;;;;[];[しょう];[];;;;;;;;;
珅;9;;;;;[];[しん];[];;;;;;;;;
珆;9;;;;;[];[い, たい];[];;;;;;;;;
珉;9;;;;;[Stone Resembling Jade];[びん, みん];[];;;;;;;;;
珋;9;;;;;[];[りゅう, る];[いし];;;;;;;;;
珌;9;;;;;[Ornament];[ひつ, ひち, へつ, べち];[かざり];;;;;;;;;
珏;9;;;;;[Two Pieces Of Jade Joined Together];[かく, こく];[];;;;;;;;;
珒;10;;;;;[];[しん];[たま];;;;;;;;;
珓;10;;;;;[Two Hemispherical Objects];[こう, きょう];[];;;;;;;;;
珖;10;;;;;[Karat];[こ, こう];[たま];;;;;;;;;
珙;10;;;;;[Precious Stone, Xian In Sichuan];[きょう, こう];[];;;;;;;;;
珝;10;;;;;[];[く];[たま];;;;;;;;;
珡;10;;;;;[];[きん];[こと];;;;;;;;;
珣;10;;;;;[Name Of A Kind Of Jade];[しゅん];[たま];;;;;;;;;
珦;10;;;;;[Kind Of Jade];[きょう, どう, しょう];[];;;;;;;;;
珧;10;;;;;[Mother-of-pearl];[よう];[たいらぎ];;;;;;;;;
珩;10;;;;;[The Top Gem Of The Pendants];[こう, ぎょう];[];;;;;;;;;
珴;11;;;;;[];[が];[];;;;;;;;;
珵;11;;;;;[];[てい, じょう, ちょう];[];;;;;;;;;
珷;11;;;;;[1/2 Pr St];[ぶ, む];[];;;;;;;;;
珹;11;;;;;[Type Of Jade, Pearl];[せい, じょう];[たま];;;;;;;;;
珺;11;;;;;[Beautiful Jade];[くん];[];;;;;;;;;
珻;11;;;;;[];[ばい, め, まい];[たま];;;;;;;;;
珽;11;;;;;[Jade Tablet];[てい, ちょう];[];;;;;;;;;
珿;11;;;;;[];[しゅく, すく, さく];[ひと.しい];;;;;;;;;
琀;11;;;;;[Gems Of Pearls Formerly Put Into The Mouth Of A Corpse];[かん, ごん];[ふくみだま];;;;;;;;;
琁;11;;;;;[Beautiful Jade, Star];[せん, けい];[];;;;;;;;;
琄;11;;;;;[];[けん, けい, ぎょう];[たま];;;;;;;;;
琇;11;;;;;[Coarse Variety Of Jasper Or Jade];[しゅう, しゅ, ゆう, う];[];;;;;;;;;
琊;11;;;;;[(arch.) Place In Eastern Shandong];[や];[];;;;;;;;;
琑;11;;;;;[];[さ];[ちいさ.い, くさり];;;;;;;;;
琚;12;;;;;[];[きょ, こ];[];;;;;;;;;
琛;12;;;;;[Treasure, Valuables];[ちん, しん];[たから];;;;;;;;;
琤;12;;;;;[Jade Of Jade Being, Tinkle];[そう, しょう];[];;;;;;;;;
琦;12;;;;;[Gem, Precious Stone, Jade];[き];[たま];;;;;;;;;
琨;12;;;;;[Beautiful Jade, Precious Stones];[こん];[];;;;;;;;;
琩;12;;;;;[];[しょう];[みみだま];;;;;;;;;
琪;12;;;;;[Type Of Jade];[き];[たま];;;;;;;;;
琫;12;;;;;[Ornament];[ほう, ふ];[];;;;;;;;;
琬;12;;;;;[The Virtue Of A Gentleman, Jade];[えん, おん, わん];[];;;;;;;;;
琭;12;;;;;[Jade Like Stone];[こく, ろく];[たま];;;;;;;;;
琮;12;;;;;[Octagonal Piece Of Jade With Hole In Middle];[そう, す];[];;;;;;;;;
琯;12;;;;;[Jade Tube Used As An Instrument];[かん, こん];[];;;;;;;;;
琰;12;;;;;[Jewel, Gem, Glitter Of Gems];[えん];[];;;;;;;;;
琱;12;;;;;[Engrave, Inlay, Carve, Exhaust];[ちょう, ちゅう];[];;;;;;;;;
琹;12;;;;;[];[きん];[こと];;;;;;;;;
瑀;13;;;;;[Stone Resembling Jade, Agate];[う];[];;;;;;;;;
瑃;13;;;;;[];[ちゅん];[];;;;;;;;;
瑄;13;;;;;[Ornamental Piece Of Jade Several];[せん];[];;;;;;;;;
瑆;13;;;;;[];[せい, しょう];[];;;;;;;;;
瑇;13;;;;;[Tortoise Shell];[たい];[たいまい];;;;;;;;;
瑋;13;;;;;[Type Of Jade, Rare, Valuable];[い];[];;;;;;;;;
瑍;13;;;;;[];[かん];[];;;;;;;;;
瑑;13;;;;;[Carve, Engrave, Cut Out, Sculpt];[てん];[うきぼり];;;;;;;;;
瑒;13;;;;;[];[ちょう, とう, じょう];[];;;;;;;;;
瑗;13;;;;;[Large Ring Of Fine Jade];[えん, おん, かん, げん];[];;;;;;;;;
瑝;13;;;;;[];[こう, おう];[];;;;;;;;;
瑢;14;;;;;[];[よう, ゆ];[];;;;;;;;;
瑦;14;;;;;[];[お, う];[];;;;;;;;;
瑧;14;;;;;[];[しん];[たま];;;;;;;;;
瑨;14;;;;;[Jade Look Alike Stone];[しん];[];;;;;;;;;
瑫;14;;;;;[];[とう];[];;;;;;;;;
瑭;14;;;;;[Kind Of Jade];[とう];[たま];;;;;;;;;
瑮;14;;;;;[];[りつ, りち];[うつく.しい];;;;;;;;;
瑱;14;;;;;[Gem Used As Ear Plug, Jade Earring];[てん, ちん, しん];[みみだま];;;;;;;;;
瑲;14;;;;;[Tinkling Sound Tinkling Of Pendant Gems];[しょう, そう];[];;;;;;;;;
璀;15;;;;;[Lustre Of Gems, Glitter, Shine];[さい, すい];[];;;;;;;;;
璁;15;;;;;[];[そう, す];[];;;;;;;;;
璅;15;;;;;[Gem];[そう, さ];[];;;;;;;;;
璆;15;;;;;[Beautiful Jade, Tinkle];[きゅう, く, ゆう, ゆ];[];;;;;;;;;
璇;15;;;;;[Beautiful Jade, Star];[せん];[];;;;;;;;;
璉;15;;;;;[Vessel Used Hold Grain Offerings];[れん, りん];[うつわ];;;;;;;;;
璏;15;;;;;[];[てい, えつ, おち, えい, え];[];;;;;;;;;
璐;15;;;;;[Beautiful Variety Of Jade];[ろ];[];;;;;;;;;
璑;16;;;;;[];[ぶ, む];[いし];;;;;;;;;
璒;16;;;;;[];[とう];[いし];;;;;;;;;
璘;16;;;;;[Luster Of Jade];[りん];[];;;;;;;;;
璙;16;;;;;[];[りょう];[しろがね];;;;;;;;;
璚;16;;;;;[Splendid];[けい, ぎょう, けつ, けち];[];;;;;;;;;
璜;16;;;;;[Jade Ornament Semicircular In Shape];[こう, おう];[];;;;;;;;;
璟;16;;;;;[Luster Of Gem];[えい, よう, けい, きょう];[];;;;;;;;;
璠;16;;;;;[Piece Of Precious Jade];[はん, ぼん];[たま];;;;;;;;;
璡;16;;;;;[Jade Look Alike Stone];[しん];[];;;;;;;;;
璣;16;;;;;[Pearl That Is Not Quite Round];[き, け];[たま];;;;;;;;;
璦;17;;;;;[Fine Quality Jade];[あい];[];;;;;;;;;
璨;17;;;;;[Gems, Luster Of Gems, Lustrous];[さん];[];;;;;;;;;
璩;17;;;;;[Jade Ring, Earrings, Surname];[きょ, ご];[];;;;;;;;;
璪;17;;;;;[Pearl Pendants On Coronet];[そう];[かざり];;;;;;;;;
璫;17;;;;;[Pendant Ornaments, Earrings];[とう];[みみかざり];;;;;;;;;
璮;17;;;;;[];[たん];[たま];;;;;;;;;
璯;17;;;;;[];[かい, え, け];[かざり];;;;;;;;;
璱;17;;;;;[];[しつ, しち];[あざ.やか];;;;;;;;;
璲;17;;;;;[Pendant Girdle Ornament];[すい];[];;;;;;;;;
璵;17;;;;;[Beautiful Jade];[よ];[];;;;;;;;;
璹;18;;;;;[];[しゅう, じゅ, とう];[たま];;;;;;;;;
璻;18;;;;;[];[すい];[];;;;;;;;;
璿;18;;;;;[Fine Jade];[せん, けい, け];[];;;;;;;;;
瓈;19;;;;;[Glass];[れい, らい, り];[];;;;;;;;;
瓉;19;;;;;[];[さん];[];;;;;;;;;
瓌;20;;;;;[Extraordinary, Fabulous];[かい];[たま, めずら.しい];;;;;;;;;
瓐;20;;;;;[];[ろ, る];[];;;;;;;;;
瓓;21;;;;;[];[らん];[];;;;;;;;;
瓘;22;;;;;[Jade];[かん];[たま];;;;;;;;;
瓚;23;;;;;[Ceremonial Libation Cup];[さん];[];;;;;;;;;
瓛;24;;;;;[Sceptre];[かん, けん, こん];[];;;;;;;;;
瓞;11;;;;;[Young Melons Just Forming];[てつ, でち];[];;;;;;;;;
瓟;11;;;;;[The Bottle-gourd];[はく, ほう, びょう];[];;;;;;;;;
瓤;23;;;;;[Flesh, Core, Pulp, Pith];[しょう, にょう, どう, のう];[うりわた];;;;;;;;;
瓨;8;;;;;[];[こう];[かめ];;;;;;;;;
瓪;9;;;;;[];[はん, ほん];[めがわら];;;;;;;;;
瓫;9;;;;;[];[ほん];[ほとぎ, あふ.れる];;;;;;;;;
瓯;9;;;;;[Bowl, Cup, Small Tray];[おう];[ほとぎ, はち, かめ];;;;;;;;;
瓴;10;;;;;[Concave Channels Of Tiling, Long-necked Jar];[れい, りい, りょう];[かめ];;;;;;;;;
瓺;12;;;;;[];[ちょう, じょう];[かめ];;;;;;;;;
瓻;12;;;;;[Jar];[ち, てき, ちゃく];[かめ];;;;;;;;;
瓼;12;;;;;[];[];[さらけ];;;;;;;;;
瓿;13;;;;;[Jar, Pot];[ほう, ふ];[かめ];;;;;;;;;
甆;15;;;;;[];[し];[かめ];;;;;;;;;
甒;17;;;;;[Jar];[ぶ, む];[かめ];;;;;;;;;
甖;19;;;;;[Pot, Pitcher, Small-mouthed Earthenware Pot];[おう, えい, よう];[もたい, ほとぎ, かめ];;;;;;;;;
甗;25;;;;;[Earthenware Vessel In Two Parts];[げん, ごん];[こしき];;;;;;;;;
甠;9;;;;;[];[せい];[];;;;;;;;;
甡;10;;;;;[Abundant, Numerous, Crowd];[しん];[];;;;;;;;;
甤;12;;;;;[Drooping Leaves, Fringe Soft, Delicate];[ずい, に];[];;;;;;;;;
甧;14;;;;;[];[しん, そん];[おお.い];;;;;;;;;
甩;5;;;;;[Throw Away, Discard];[しゅつ];[];;;;;;;;;
甪;6;;;;;[];[ろく];[つの];;;;;;;;;
甯;12;;;;;[Peaceful];[ねい, にゅう, でい, にょう];[ねが.い];;;;;;;;;
甶;6;;;;;[];[ふつ, ふち, ひ];[];;;;;;;;;
甹;7;;;;;[];[へい, びょう];[せわ.しい];;;;;;;;;
甽;8;;;;;[Drain Between Fields, Irrigation];[けん, けい, きょう];[みぞ];;;;;;;;;
甾;8;;;;;[Ground That Has Been Under Cultivation For One Year, Evil, Calamity];[し];[かめ];;;;;;;;;
甿;8;;;;;[Farming Population];[もう, みょう, ぼう];[];;;;;;;;;
畀;8;;;;;[To Give];[ひ];[あたえるもの];;;;;;;;;
畃;8;;;;;[];[しゅん];[いいつ.け];;;;;;;;;
畇;9;;;;;[Land];[いん, しゅん, きん];[たがや.す];;;;;;;;;
畈;9;;;;;[];[はん, ほん];[];;;;;;;;;
畎;9;;;;;[Drain Between Fields, Irrigation];[けん, てい, きょう];[みぞ];;;;;;;;;
畐;9;;;;;[To Fill, Roll Of Cloth];[ふく, ひょく, ひき];[];;;;;;;;;
畒;9;;;;;[Chinese Land Measure, Fields];[ぼう, ほ, も, む];[せ, うね];;;;;;;;;
畗;10;;;;;[];[とう, ふく];[み.ちる];;;;;;;;;
畞;10;;;;;[];[ぼう, ほ, も, む];[せ, うね];;;;;;;;;
畟;10;;;;;[Plough];[しょく, しき, そく];[];;;;;;;;;
畡;11;;;;;[];[かい];[はて];;;;;;;;;
畯;12;;;;;[Rustic, Crude];[しゅん];[];;;;;;;;;
畱;12;;;;;[To Detain, To Entertain, To Keep, To Put By];[りゅう, る];[と.める, と.まる, とど.める, とど.まる, るうぶる];;;;;;;;;
畹;13;;;;;[];[えん];[];;;;;;;;;
畺;13;;;;;[Boundary, Border];[きょう, こう];[さかい];;;;;;;;;
畻;14;;;;;[];[しょう];[あぜ, くろ, つつ.み];;;;;;;;;
畼;14;;;;;[];[ちょう, じょう];[の.びる, なが.い, にわ];;;;;;;;;
畽;14;;;;;[Ground];[とん, たん, とう, つ];[そろわない];;;;;;;;;
畾;15;;;;;[Fields Divided By Dikes];[るい, らい, すい];[とりで];;;;;;;;;
疁;18;;;;;[];[りゅ, る, きく, こく, りゅう];[やきばた];;;;;;;;;
疅;18;;;;;[];[きょう, こう];[さかい];;;;;;;;;
疐;15;;;;;[Fall, Stumble, Falter, Hindered];[ち, し, てい, たい];[つまず.く];;;;;;;;;
疒;5;;;;;[Trailing Sickness, Sick Radical (no. 104)];[だく, にゃく, そう, じょう, しつ];[や.む];;;;;;;;;
疓;7;;;;;[];[ざい, ない, だい, ね, きゅう];[や.む, やまい, ほっす];;;;;;;;;
疕;7;;;;;[Head Sores];[ひ];[できもの];;;;;;;;;
疙;8;;;;;[Pimple, Sore, Boil, Wart, Pustule];[ぎつ, ごち, き, け];[おろ.か];;;;;;;;;
疜;8;;;;;[];[か, げ];[はらくだし];;;;;;;;;
疢;9;;;;;[Aching Of Limbs, Muscular Pains];[ちん];[];;;;;;;;;
疤;9;;;;;[Scar, Cicatrix, Birth-mark];[は, へ];[やまい];;;;;;;;;
疴;10;;;;;[Illness, Sickness, Disease, Pain];[あ];[やまい];;;;;;;;;
疺;10;;;;;[];[ほう, へん];[やせ.る];;;;;;;;;
疿;10;;;;;[Prickly Heat, Rash];[ひ];[あせも];;;;;;;;;
痀;10;;;;;[Crouch, Hunchback];[く, う];[せむし];;;;;;;;;
痁;10;;;;;[Chronic Malaria];[せん, てん];[おこり];;;;;;;;;
痄;10;;;;;[Scrofulous Swellings And Sores];[さ, じゃ];[];;;;;;;;;
痆;10;;;;;[];[だつ, なち, じつ, にち];[きず, きずいたみ, かゆ.い];;;;;;;;;
痌;11;;;;;[Ache, Be In Pain, Painful];[とう, ず];[いた.む];;;;;;;;;
痎;11;;;;;[];[かい];[おこり];;;;;;;;;
痏;11;;;;;[Bruise, Contusion];[い, ゆう, う];[うちきず];;;;;;;;;
痗;12;;;;;[Ill];[ばい, まい, かい];[や.む];;;;;;;;;
痜;12;;;;;[Scabby Bald Head];[とく];[かさ];;;;;;;;;
痟;12;;;;;[];[しょう];[づつう];;;;;;;;;
痠;12;;;;;[Aching Of Limbs, Muscular Pains];[さん];[いた.む];;;;;;;;;
痡;12;;;;;[Disease, Ailment];[ほ, ふ];[や.む];;;;;;;;;
痤;12;;;;;[Swelling Of The Lymph Glands];[さ];[はれもの, えのご];;;;;;;;;
痧;12;;;;;[Cholera, Colic];[さ];[これら];;;;;;;;;
痬;13;;;;;[];[えき, やく, せき, しゃく];[おろ.か, うつ.る];;;;;;;;;
痮;13;;;;;[Swelled Belly, Dropsical, To Swell, Inflated];[ちょう];[は.れる, ふく.らむ, ふく.れる];;;;;;;;;
痯;13;;;;;[Sick];[かん];[や.む];;;;;;;;;
痱;13;;;;;[Heat Rash, Prickly Heat, Ulcers];[ひ, はい];[];;;;;;;;;
痹;13;;;;;[Paralysis, Numbness];[ひ];[しび.れる];;;;;;;;;
瘀;13;;;;;[Hematoma, Contusion, Extravasated];[よ, お];[やまい];;;;;;;;;
瘂;13;;;;;[Dumb];[あ];[おし];;;;;;;;;
瘃;13;;;;;[Sores From Cold];[しょく, そく, ちょく, とく];[しもや.け];;;;;;;;;
瘄;13;;;;;[];[しゃく];[やまい];;;;;;;;;
瘇;14;;;;;[];[しょう, じゅ];[は.れる];;;;;;;;;
瘈;14;;;;;[Prolonged Fever, Chronic Malaria];[けい, せい];[くる.う];;;;;;;;;
瘊;14;;;;;[Warts, Pimples];[こう, ぐ];[いぼ];;;;;;;;;
瘌;14;;;;;[Severe, Poisonous, Dangerous, Itch And Other Skin Diseases];[らつ, らち, らい];[きず];;;;;;;;;
瘏;14;;;;;[Ill];[と, ず];[や.む];;;;;;;;;
瘒;14;;;;;[];[ごん];[おろ.か];;;;;;;;;
瘓;14;;;;;[Paralysis, Numbness Of Limbs];[たん];[や.む];;;;;;;;;
瘕;14;;;;;[Asthma, Disease Of The Bowels];[か, け];[やまい];;;;;;;;;
瘖;14;;;;;[Dumb, Mute, Unable Speak];[いん, おん];[おし];;;;;;;;;
瘙;15;;;;;[Itch];[そう];[かさ];;;;;;;;;
瘛;15;;;;;[];[せい, せつ, せち];[ひきつ.け];;;;;;;;;
瘜;15;;;;;[Polypus];[しょく, そく];[];;;;;;;;;
瘝;15;;;;;[Illness, Pain, Neglect, Useless];[かん, けん];[や.む];;;;;;;;;
瘞;15;;;;;[Bury, Inter];[えい];[うず.める];;;;;;;;;
瘣;15;;;;;[];[かい, らい];[や.む];;;;;;;;;
瘥;15;;;;;[To Recover From Any Disease, An Epidemic];[さ, しゃ, さい];[い.える];;;;;;;;;
瘦;15;10;;;;[Thin, Emaciated, Lean, Meager];[そう, ちゅう, しゅう, ちゅ];[やせ.る];;;;;;;;;
瘩;15;;;;;[Pimples];[とう];[はれもの];;;;;;;;;
瘭;16;;;;;[Whitlow];[ひょう];[はれもの];;;;;;;;;
瘲;16;;;;;[Spasms Or Convulsions In Young Children, Caused By Indigestion];[しょう, しゅ];[ひきつ.け];;;;;;;;;
瘳;16;;;;;[To Be Healed, To Reform];[ちゅう, ちゅ, りょう];[い.える];;;;;;;;;
瘵;16;;;;;[Wasting Disease];[さい, せい];[や.む];;;;;;;;;
瘸;16;;;;;[Lameness, Paralysis Of Hands, Leg];[か, くう];[];;;;;;;;;
瘹;16;;;;;[];[ちょう];[くる.う];;;;;;;;;
瘺;16;;;;;[Anal Fistula, Tumor, Sore];[る, ろう];[せむし, かさ, できもの];;;;;;;;;
瘼;16;;;;;[Sickness, Distress];[ばく, まく];[や.む];;;;;;;;;
癊;16;;;;;[Disease Of The Heart];[いん, おん];[];;;;;;;;;
癀;17;;;;;[Jaundice];[こう, おう];[];;;;;;;;;
癁;17;;;;;[];[ふく];[や.む];;;;;;;;;
癃;17;;;;;[Weakness, Infirmity, Retention Of Urine];[りゅう, りゅ];[つか.れる];;;;;;;;;
癄;17;;;;;[];[しょう, そう];[やつ.れる, やせ.る];;;;;;;;;
癅;17;;;;;[];[りゅう, る];[こぶ];;;;;;;;;
癉;17;;;;;[To Hate Bitterly, Drought, Dry];[たん, た];[やす.む];;;;;;;;;
癋;17;;;;;[];[かく];[];;;;;;;;;
癕;18;;;;;[Loss Of The Sense Of Smell];[よう];[はれもの];;;;;;;;;
癙;18;;;;;[Ill];[しょ];[];;;;;;;;;
癟;19;;;;;[Shrivelled Up, Dried Up, Vexed];[はつ, へつ, べち];[とべない];;;;;;;;;
癤;20;;;;;[Pimple, Sore, Boil];[せつ, せち];[かさ];;;;;;;;;
癥;20;;;;;[Obstruction Of Bowels];[ちょう];[しこり];;;;;;;;;
癭;22;;;;;[Swelling, Goitre];[えい, よう];[こぶ];;;;;;;;;
癮;22;;;;;[Rash, Addiction, Craving, Habit];[いん, おん];[はれもの];;;;;;;;;
癯;23;;;;;[Thin, Emaciated, Worn, Tired];[く];[やせ.る];;;;;;;;;
癱;24;;;;;[Paralysis, Palsy, Numbness];[たん];[しび.れる];;;;;;;;;
癴;30;;;;;[];[れん];[やせ.る, や.む];;;;;;;;;
皁;7;;;;;[Black, Police Runners (from The Black Clothes Formerly Worn By Them)];[そう];[しもべ];;;;;;;;;
皅;9;;;;;[];[は, へ];[];;;;;;;;;
皌;10;;;;;[];[ばつ, まち];[];;;;;;;;;
皍;10;;;;;[];[そく];[つ.く, つ.ける, すなわ.ち];;;;;;;;;
皕;12;;;;;[];[ひょく, ひき, ひ];[];;;;;;;;;
皛;15;;;;;[];[きょう, てい, はく];[あらわ.れる];;;;;;;;;
皜;15;;;;;[White, Bright, Clear, Pure];[こう];[];;;;;;;;;
皝;15;;;;;[Luminous, Bright Hoary, White];[こう, おう];[];;;;;;;;;
皟;16;;;;;[];[さく];[きよ.い, やせ.る];;;;;;;;;
皠;16;;;;;[];[さい, せ];[しろ.い];;;;;;;;;
皢;17;;;;;[];[きょう];[しろ.い, あき.らか];;;;;;;;;
皣;17;;;;;[];[よう];[];;;;;;;;;
皤;17;;;;;[White, Grey, Corpulent];[は, はん];[];;;;;;;;;
皥;17;;;;;[Bright, Brilliant];[こう];[あき.らか];;;;;;;;;
皦;18;;;;;[Bright White, Bright, Clear];[きょう];[しろ.い];;;;;;;;;
皧;18;;;;;[];[あい];[きよ.い];;;;;;;;;
皨;18;;;;;[];[せい, しょう];[ほし];;;;;;;;;
皪;20;;;;;[];[れき, りゃく, らく, はく];[しろ.い];;;;;;;;;
皭;23;;;;;[White, Bright, Clear, Clean];[しゃく, ざく, しょう];[しろ.い];;;;;;;;;
皽;18;;;;;[Scurf];[てん, せん, しゅう, たん];[かわ];;;;;;;;;
盁;7;;;;;[];[えい];[み, み.ちる];;;;;;;;;
盅;9;;;;;[Small Cup, Small Bowl];[ちゅう, じゅ];[むな.しい];;;;;;;;;
盉;10;;;;;[];[か, わ, くう];[ととの.える];;;;;;;;;
盋;10;;;;;[];[はつ, はち];[わん];;;;;;;;;
盌;10;;;;;[Bowl, Basin, Cup];[わん];[];;;;;;;;;
盎;10;;;;;[Cup, Pot, Bowl, Abundant];[おう];[はち];;;;;;;;;
盔;11;;;;;[Helmet, Bowl, Basin];[かい];[はち];;;;;;;;;
盙;12;;;;;[Basket, Square Outside And Round Inside, Used To Hold Boiled Grain In State Worship];[ふ];[];;;;;;;;;
盠;13;;;;;[];[れい, らい, り];[ひさご, わりご];;;;;;;;;
盦;16;;;;;[Lid Of A Cauldron, Buddhist Cloister];[おう, あん, おん];[ふた];;;;;;;;;
盨;17;;;;;[];[しゅ, す, しょ, そ];[うつわ];;;;;;;;;
盬;18;;;;;[Salt Pit, Leisure, Pot, Drink];[こ, く];[あらしお];;;;;;;;;
盰;8;;;;;[];[かん];[しろめ];;;;;;;;;
盱;8;;;;;[Wide Open Eyes, To Gaze In Astonishment];[く, う, こ];[];;;;;;;;;
盶;9;;;;;[];[げん, ぎん, がん];[もと.る, おと.る];;;;;;;;;
盹;9;;;;;[To Doze, To Nap, To Nod];[しゅん];[];;;;;;;;;
盼;9;;;;;[Look, Gaze, Expect, Hope For];[はん, へん, ふん];[];;;;;;;;;
眀;9;;;;;[];[べい, みょう];[みる];;;;;;;;;
眆;9;;;;;[Indistinct];[ほう];[ほの.か, なら.う];;;;;;;;;
眊;9;;;;;[Dim-sighted, Eyes Not Seeing Clearly];[ぼう, もう, ばく, まく];[くら.い];;;;;;;;;
眎;10;;;;;[Look At, Inspect, Observe, See];[し];[み.る];;;;;;;;;
眒;10;;;;;[];[しん];[みは.る, はや.い, おどろ.く];;;;;;;;;
眔;10;;;;;[];[とう];[];;;;;;;;;
眕;10;;;;;[Restraint];[しん, ちん];[];;;;;;;;;
眗;10;;;;;[];[く, こう];[];;;;;;;;;
眙;10;;;;;[To Gaze At];[ち, ちょう, い];[み.つめる];;;;;;;;;
眚;10;;;;;[Disease Of The Eyes, Crime, Fault];[せい, しょう];[];;;;;;;;;
眜;10;;;;;[];[ばつ, まち, べつ, めち];[くら.い];;;;;;;;;
眢;10;;;;;[Eyes Without Brightness];[わん, えん, おん];[];;;;;;;;;
眨;10;;;;;[Wink];[そう, しょう];[またた.く];;;;;;;;;
眭;11;;;;;[];[き, けい, え, すい];[];;;;;;;;;
眮;11;;;;;[];[とう, ず];[まぶち, みまわ.す];;;;;;;;;
眯;11;;;;;[Be Blinded];[べい, まい, び, み];[くる.む];;;;;;;;;
眴;11;;;;;[Dazzled, Signal With Eyes];[けん, しゅん];[またた.く, めくわ.す, めくわ.せる];;;;;;;;;
眵;11;;;;;[Eyes Diseased And Dim];[し];[まなじりをいた.める];;;;;;;;;
眶;11;;;;;[Eye Socket, Rim Of Eye, Eyelid];[きょう, こう];[まぶた];;;;;;;;;
眹;11;;;;;[Pupil];[ちん, じん, しょう];[ひとみ];;;;;;;;;
眽;11;;;;;[To Gaze, To Ogle, To Look At];[ばく, みゃく, べき];[];;;;;;;;;
眾;11;;;;;[Masses, People, Multitude, Crowd];[しゅう, しゅ];[おお.い];;;;;;;;;
睂;12;;;;;[];[び, み];[まゆ];;;;;;;;;
睅;12;;;;;[Big-eyed];[かん, げん];[];;;;;;;;;
睆;12;;;;;[Bright];[かん, げん, わん];[];;;;;;;;;
睊;12;;;;;[See, Look, Gaze At, Askance];[えん, だん];[ぬすみ.みる];;;;;;;;;
睍;12;;;;;[Look At With Fear, Over-cautious];[けん];[];;;;;;;;;
睎;12;;;;;[To Long For, To Gaze At];[き, け];[];;;;;;;;;
睏;12;;;;;[Be Tired, Sleepy];[こん];[ねむ.る];;;;;;;;;
睒;13;;;;;[To Glance At, To Peep, Glittering, To Shine];[せん, だん];[ぬすみ.みる];;;;;;;;;
睖;13;;;;;[To Stare Straight Ahead];[ちょう, りょう];[みる];;;;;;;;;
睗;13;;;;;[];[せき, しゃく];[いなびかり];;;;;;;;;
睜;13;;;;;[Open Eyes, Stare];[せい, じょう];[めっき];;;;;;;;;
睞;13;;;;;[Squint At, Sidelong Glance];[らい];[みる];;;;;;;;;
睟;13;;;;;[Clear-eyed];[すい, さい];[あき.らか];;;;;;;;;
睠;13;;;;;[To Care For, Love];[けん];[かえり.みる];;;;;;;;;
睢;13;;;;;[Gaze At, Stare At, Uninhibited, Open Eyes Wide];[き, けい, け, すい];[みあ.げる];;;;;;;;;
睤;13;;;;;[];[へい];[ながしめ, み.る];;;;;;;;;
睧;13;;;;;[];[こん];[くら.い];;;;;;;;;
睪;13;;;;;[Spy On];[えき, やく, じょう, にょう];[うかがい.める];;;;;;;;;
睬;13;;;;;[Notice, Pay Attention To];[さい];[];;;;;;;;;
